Words; Positive; Negative; Neutral
stopcock: 0.9999985698397315 1.430160268526892e-06 0.0 
tittup: 0.9578280179383989 0.034434265115321494 0.007737716946279653 
turncock: 0.9999985698397315 1.430160268526892e-06 0.0 
rooster: 0.9999985698397315 1.430160268526892e-06 0.0 
sashay: 0.957740232313369 0.0345131990429076 0.007746568643723361 
prance: 0.957828017929749 0.03443426512413429 0.007737716946116633 
strut: 0.9578280179148523 0.03443426513931188 0.007737716945835877 
swagger: 0.9578279483906552 0.03443430972584015 0.007737741883504622 
radiotherapy: 0.9999914890144752 3.035386445910351e-06 5.475599078897104e-06 
radiation: 0.9999914890144752 3.035386445910351e-06 5.475599078897104e-06 
actinotherapy: 0.9999914890144752 3.035386445910351e-06 5.475599078897104e-06 
radiation_therapy: 0.9999914890144752 3.035386445910351e-06 5.475599078897104e-06 
joyride: 0.9999985698397315 1.430160268526892e-06 0.0 
creature: 0.9980499822935965 0.00130526488796747 0.0006447528184360136 
tool_around: 0.9999985698397315 1.430160268526892e-06 0.0 
instrument: 0.9992213081918924 0.0006390735757151628 0.00013961823239248573 
puppet: 0.9999985698397315 1.430160268526892e-06 0.0 
hawkshaw: 0.9999985698397688 1.430160231241714e-06 0.0 
sweet_calamus: 0.9999985698397315 1.430160268526892e-06 0.0 
Acorus_calamus: 0.9999985698397315 1.430160268526892e-06 0.0 
myrtle_flag: 0.9999985698397315 1.430160268526892e-06 0.0 
Calamus: 0.9999985698397315 1.430160268526892e-06 0.0 
genus_Calamus: 0.9999985698397315 1.430160268526892e-06 0.0 
flagroot: 0.9999985698397315 1.430160268526892e-06 0.0 
sweet_flag: 0.9999985698397315 1.430160268526892e-06 0.0 
spear_up: 0.9999985698397315 1.430160268526892e-06 0.0 
fizgig: 0.9999985698397315 1.430160268526892e-06 0.0 
fishgig: 0.9999985698397315 1.430160268526892e-06 0.0 
gig: 0.9999985698397315 1.430160268526892e-06 0.0 
grok: 0.9648872711594253 0.029634351114147795 0.005478377726426867 
excavation: 0.99984092106067 9.750772335437748e-05 6.157121597561429e-05 
moil: 0.9724401205567808 0.02141218141640753 0.006147698026811681 
dig_up: 0.9674270873230049 0.025032350692553083 0.007540561984442093 
dig_out: 0.9689809434626073 0.02383778854944776 0.007181267987944931 
archeological_site: 0.9999393226323933 3.5513780870366934e-05 2.5163586736356792e-05 
drudge: 0.9761783805849424 0.018277725944661153 0.005543893470396436 
jab: 0.9618138858524431 0.031000733684961354 0.007185380462595567 
prod: 0.9611918847753417 0.03155641276051293 0.007251702464145442 
grind: 0.9414695048427267 0.049719763950469856 0.00881073120680345 
toil: 0.9754526404301116 0.018794880149671636 0.005752479420216735 
travail: 0.9770306544850753 0.01729146799989343 0.005677877515031265 
digging: 0.999563635081572 0.00027220057366953446 0.0001641643447585393 
get_the_picture: 0.9647130001163965 0.02978140195274353 0.005505597930859979 
flower_stalk: 0.9999985698397315 1.430160268526892e-06 0.0 
lancet: 0.9999985698397315 1.430160268526892e-06 0.0 
prickle: 0.9217651525386792 0.06670342118845941 0.011531426272861377 
goad: 0.960856303095266 0.03185630567828544 0.007287391226448463 
dent: 0.9420616218723533 0.048171136788317026 0.009767241339329708 
pricking: 0.9225662915148882 0.06604672057996491 0.011386987905146828 
prick_up: 0.9225662915148882 0.06604672057996491 0.011386987905146828 
cock_up: 0.9225662915148882 0.06604672057996491 0.011386987905146828 
incision: 0.9228899424754138 0.0657244166740274 0.011385640850558841 
irradiate: 0.9786000564126347 0.014937604424545935 0.00646233916281933 
re: 0.9999911626228587 3.1093796904073594e-06 5.727997450879988e-06 
St._Peter: 0.925937799043383 0.06317101811209386 0.01089118284452311 
St._Peter_the_Apostle: 0.925937799043383 0.06317101811209386 0.01089118284452311 
Simon_Peter: 0.925937799043383 0.06317101811209386 0.01089118284452311 
Saint_Peter: 0.925937799043383 0.06317101811209386 0.01089118284452311 
Saint_Peter_the_Apostle: 0.925937799043383 0.06317101811209386 0.01089118284452311 
Peter: 0.925937799043383 0.06317101811209386 0.01089118284452311 
bankroll: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
gyre: 0.922605085594067 0.0660103703091664 0.011384544096766668 
paradiddle: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
whorl: 0.9225976281051995 0.06601701478727642 0.011385357107524082 
drum_roll: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
wheel: 0.9713524286682441 0.023673996791048816 0.00497357454070703 
roll_out: 0.9759328046101233 0.01679935324403163 0.0072678421458450375 
pealing: 0.9915091122502048 0.005367754078478707 0.003123133671316502 
roster: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
bun: 0.9243756316521016 0.06448104044564955 0.011143327902248895 
peal: 0.990552763709855 0.00597437813121862 0.003472858158926331 
curlicue: 0.9226050855964514 0.06601037030708573 0.011384544096462916 
roller: 0.94372918113741 0.04650843566915473 0.009762383193435248 
seethe: 0.9289577664344217 0.05838971103151096 0.012652522534067269 
axial_motion: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
rolling: 0.9916950622353237 0.005248634867715464 0.003056302896960857 
coil: 0.9225926322207373 0.06602146428501009 0.011385903494252583 
roll_up: 0.9349282110225549 0.055005202718020944 0.010066586259424215 
bowl: 0.9621177702752585 0.03136264463380295 0.006519585090938587 
curl: 0.9225951341189937 0.06601922747486423 0.011385638406141986 
revolve: 0.966376244263969 0.027477805441847608 0.006145950294183455 
rolling_wave: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
ringlet: 0.9226051464689232 0.06601030718770588 0.0113845463433709 
axial_rotation: 0.9937342755296187 0.003942318666404487 0.0023234058039767872 
scroll: 0.9226068458991128 0.06600880080788867 0.011384353292998568 
ribbon: 0.9416313673285455 0.04921135835288327 0.009157274318571265 
yarn: 0.9504293559732806 0.04004550040003863 0.009525143626680714 
screw_thread: 0.9988639390332067 0.00033882520062256864 0.0007972357661707498 
train_of_thought: 0.9988639390332067 0.00033882520062256864 0.0007972357661707498 
impetus: 0.9961728396407423 0.0019754490528978027 0.0018517113063598659 
err: 0.9351860650009001 0.054794566010742604 0.010019368988357372 
float: 0.9519347369167432 0.03965538303741479 0.008409880045841924 
be_adrift: 0.953251570597536 0.03854301904304515 0.008205410359418925 
impulsion: 0.9961728396407423 0.0019754490528978027 0.0018517113063598659 
gallery: 0.9418135364664373 0.049052541203314336 0.009133922330248363 
freewheel: 0.9992759832787635 0.0004547634508334399 0.0002692532704030646 
hobo: 0.939806114680741 0.05133018062493253 0.008863704694326428 
hiking: 0.981027394115691 0.014028575531452895 0.004944030352856195 
tramp_steamer: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
hike: 0.9811118889206099 0.013952772421897961 0.004935338657492181 
footslog: 0.9766478243749939 0.01772905724025821 0.005623118384747936 
plod: 0.9766473308783427 0.017729455337506854 0.005623213784150505 
swinger: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
tramper: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
trudge: 0.9766463437995365 0.01773025160097887 0.00562340459948464 
hiker: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
slog: 0.9742052225115154 0.019547607671719945 0.006247169816764622 
rootless: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
vagrant: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
drifter: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
drifting: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
aimless: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
floater: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
floating: 0.9937269878403668 0.003949623394677702 0.0023233887649554688 
straddle: 0.9459346342189132 0.045411438426716244 0.008653927354370577 
graze: 0.9444153726333238 0.04635028348609431 0.009234343880581959 
range_of_a_function: 0.9765957306201505 0.014769329983088214 0.008634939396761345 
chain_of_mountains: 0.9761120906102161 0.016172174607057475 0.0077157347827264 
stove: 0.9765959268833749 0.014769637858571162 0.008634435258053954 
kitchen_stove: 0.9765959268833749 0.014769637858571162 0.008634435258053954 
mountain_chain: 0.9761087592680824 0.016181831447653356 0.007709409284264295 
range_of_mountains: 0.9761019570391207 0.016201549638743044 0.00769649332213621 
chain: 0.9768313854605225 0.015188792958532952 0.007979821580944535 
cooking_stove: 0.9765959268833749 0.014769637858571162 0.008634435258053954 
kitchen_range: 0.9765959268833749 0.014769637858571162 0.008634435258053954 
mountain_range: 0.9760973156968709 0.016215003886447966 0.007687680416681129 
ramble_on: 0.9406214211900324 0.04793602872412113 0.011442550085846435 
jog: 0.9607235791883952 0.03195271938114327 0.007323701430461528 
tissue: 0.9993792594723242 0.00020784137249534908 0.0004128991551804926 
interweave: 0.9226054893873329 0.06600995430181 0.011384556310857111 
isolated: 0.9340944186913607 0.05530192423864618 0.010603657069993121 
reeve: 0.9815441014704633 0.011644360286062447 0.006811538243474262 
aver: 0.9393023511675377 0.05126976086034413 0.00942788797211824 
assert: 0.9466964921784767 0.044634495638438895 0.008669012183084352 
swear: 0.9544767633049283 0.035631991615199435 0.009891245079872348 
avow: 0.9397244703176098 0.05090749972058882 0.009368029961801451 
straggle: 0.9415624304550891 0.04833380034398792 0.010103769200922935 
disgorge: 0.9352327049579819 0.054754236297579875 0.010013058744438173 
cat: 0.9352326792044297 0.054754259369971484 0.010013061425598904 
dramatis_personae: 0.9790823670594979 0.013911769229781176 0.007005863710720868 
vomit: 0.9352327049532138 0.05475423630184311 0.010013058744943109 
spew: 0.9352327049553671 0.05475423629980933 0.01001305874482358 
honk: 0.9352327049515322 0.054754236303338207 0.010013058745129633 
retch: 0.9352327049588901 0.054754236296778294 0.010013058744331551 
cast_of_characters: 0.9790823670594979 0.013911769229781176 0.007005863710720868 
throw_up: 0.9352327049559055 0.05475423629943916 0.010013058744655402 
vomit_up: 0.9352327049558873 0.05475423629945529 0.01001305874465737 
regurgitate: 0.9352327049571764 0.05475423629830838 0.0100130587445153 
regorge: 0.9352327049557757 0.054754236299554795 0.01001305874466951 
hurtle: 0.9669146436206724 0.026442915264505547 0.006642441114822108 
spue: 0.935232704955586 0.054754236299643634 0.010013058744770454 
barf: 0.9352327049546915 0.05475423630052621 0.01001305874478237 
casting: 0.9788668689330708 0.014103027145114926 0.007030103921814227 
upchuck: 0.9352327049543916 0.0547542363007887 0.010013058744819682 
be_sick: 0.9352327049513466 0.054754236303503324 0.01001305874515014 
plaster_bandage: 0.9790823670594979 0.013911769229781176 0.007005863710720868 
plaster_cast: 0.9790823670594979 0.013911769229781176 0.007005863710720868 
mangle: 0.9834309160216359 0.013345971464891136 0.0032231125134729735 
cut_up: 0.9834309223383092 0.013345974663057932 0.003223102998632924 
march: 0.9244450326957737 0.06441675560654848 0.011138211697677805 
Master_of_Architecture: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
border_district: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
marching: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
parade: 0.9245298504509346 0.06433942374707909 0.011130725801986268 
MArch: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
marching_music: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
abut: 0.9244437097416545 0.06441798109195909 0.011138309166386464 
adjoin: 0.9244437238747302 0.06441796798555185 0.011138308139717938 
border: 0.9244437410051307 0.06441795273919916 0.011138306255670076 
edge: 0.9244437096795881 0.06441798114466951 0.011138309175742425 
butt_against: 0.9244437091289677 0.06441798165300203 0.011138309218030277 
borderland: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
marchland: 0.9244606405658145 0.06440229770743319 0.011137061726752379 
butt_on: 0.9244437090992615 0.06441798167833725 0.011138309222401192 
debauch: 0.9770173915408055 0.013917471016037807 0.009065137443156734 
deprave: 0.9765499749639732 0.014364822674519988 0.009085202361506816 
pervert: 0.9741340842989795 0.016716745296046515 0.009149170404973947 
misunderstanding: 0.0 1.0 0.0 
misapprehension: 0.0 1.0 0.0 
misidentify: 0.0 1.0 0.0 
duty_period: 0.9189292315378398 0.06914863872693555 0.011922129735224692 
chemise: 0.9352174134342837 0.05476534983019049 0.010017236735525804 
displacement: 0.9189295464369572 0.06914837013634832 0.011922083426694464 
work_shift: 0.9189292315378398 0.06914863872693555 0.011922129735224692 
teddy: 0.9352132236609761 0.05476924492132279 0.010017531417701073 
reposition: 0.9315639811311454 0.05793136693810552 0.010504651930749075 
shifting: 0.9290458014456107 0.060236883163378635 0.01071731539101068 
wobble: 0.9356653166594104 0.05434953090907619 0.009985152431513405 
transformation: 0.9189292315378398 0.06914863872693555 0.011922129735224692 
change: 0.957822503549681 0.03443892554833027 0.007738570901988759 
switching: 0.9409299249015443 0.048592440403509615 0.010477634694946149 
shimmy: 0.9352431807712536 0.05474142554801872 0.010015393680727751 
shift_key: 0.9189292315378398 0.06914863872693555 0.011922129735224692 
transmutation: 0.9189292315378398 0.06914863872693555 0.011922129735224692 
change_over: 0.9408818389969912 0.04865671462179438 0.010461446381214403 
misplay: 0.0 1.0 0.0 
erroneous_belief: 0.0 1.0 0.0 
computer_error: 0.0 1.0 0.0 
erroneousness: 0.0 1.0 0.0 
wrongdoing: 0.9578241066827228 0.034437694153314075 0.007738199163963112 
blasted: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
darned: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
goddamned: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
deuced: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
incrimination: 0.9189175433500518 0.06915901340906623 0.011923443240881926 
blamed: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
inculpation: 0.9189175433500518 0.06915901340906623 0.011923443240881926 
blessed: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
goddamn: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
goddam: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
damned: 0.9615222301620466 0.027991138624632893 0.010486631213320483 
manner: 0.9470574656193772 0.04427193844836095 0.008670595932261889 
style: 0.9483169948656375 0.04321075321560627 0.008472251918756214 
mode: 0.9470574654195837 0.044271938424292875 0.00867059615612349 
way: 0.9553523497392592 0.03731990530208898 0.007327744958651828 
organise: 0.9643859178811895 0.02875121790783246 0.006862864210977939 
take_shape: 0.9248828326471239 0.06388689936873332 0.011230267984142794 
organize: 0.9642900169999427 0.028837383771136687 0.00687259922892066 
word_form: 0.9785422644265808 0.014390895839279143 0.007066839734140104 
class: 0.9405130234380037 0.049064530727415075 0.010422445834581188 
phase: 0.9753516873701864 0.01723793704973193 0.007410375580081711 
var.: 0.952902814442472 0.03925187557974544 0.007845309977782504 
kind: 0.9370368164429863 0.05231224873351006 0.010650934823503584 
imprint: 0.9387224868196637 0.05128916283008225 0.009988350350253979 
variety: 0.9417560882132859 0.0478960620895177 0.01034784969719634 
sort: 0.9410147364349603 0.04863301826798589 0.010352245297053905 
signifier: 0.9785422644265808 0.014390895839279143 0.007066839734140104 
descriptor: 0.9785422644265808 0.014390895839279143 0.007066839734140104 
take_form: 0.9248828326471239 0.06388689936873332 0.011230267984142794 
variant: 0.9528974778431107 0.03925657288447846 0.007845949272410764 
phrase: 0.9352401079007319 0.05472046429260326 0.010039427806664915 
give_voice: 0.9352401062691746 0.05472046574502389 0.010039427985801477 
word: 0.9352248984094126 0.05473508150505776 0.010040020085529698 
cook_up: 0.9766444053177873 0.01605529179273738 0.007300302889475373 
manufacture: 0.976772143111668 0.015942719872879384 0.007285137015452624 
fabricate: 0.9767719777825605 0.015942833318547178 0.007285188898892261 
spout: 0.9245712550960885 0.06409491540983073 0.011333829494080811 
squirt: 0.9589646628490865 0.03313682258944512 0.007898514561468332 
plan: 0.9483268465670421 0.042580856647696064 0.009092296785261831 
power_hammer: 0.999642203883888 0.0002391583041153447 0.00011863781199666366 
mallet: 0.999642203883888 0.0002391583041153447 0.00011863781199666366 
malleus: 0.999642203883888 0.0002391583041153447 0.00011863781199666366 
machinate: 0.9673909216143082 0.02602689195137448 0.006582186434317378 
mask: 0.9746689811266064 0.01795946408409951 0.007371554789294164 
cloak: 0.9631436798715246 0.029499280660729616 0.00735703946774574 
profess: 0.93507114325203 0.05489447836461948 0.010034378383350535 
take_for_granted: 0.9985407041141683 0.0005930296868986358 0.0008662661989330717 
bear_upon: 0.9680929713745249 0.025173906448084194 0.006733122177390873 
impact: 0.9225928449889512 0.06602126600595119 0.011385889005097571 
bear_on: 0.9517490494123234 0.03996782489148963 0.0082831256961869 
fictional: 0.9993997621348398 0.00014866572511707427 0.0004515721400431131 
fancied: 0.9993997621348398 0.00014866572511707427 0.0004515721400431131 
fabricated: 0.9993997621348398 0.00014866572511707427 0.0004515721400431131 
make-believe: 0.9307419251949127 0.058800486674538514 0.010457588130548754 
personation: 0.946972225685836 0.04354327277174449 0.009484501542419454 
imposture: 0.0 1.0 0.0 
ape: 0.05555555555555555 0.9444444444444444 0.0 
misguided: 0.0 1.0 0.0 
rancid: 0.9808843608864615 0.004936456254595106 0.014179182858943389 
sourness: 0.9679493021341684 0.02425621407284848 0.007794483792983136 
acetify: 0.9808843608864615 0.004936456254595106 0.014179182858943389 
turned: 0.9808135877542462 0.004927657789893059 0.014258754455860768 
acidify: 0.9808843608864615 0.004936456254595106 0.014179182858943389 
acidulate: 0.9808843608864615 0.004936456254595106 0.014179182858943389 
acidity: 0.9808843608864615 0.004936456254595106 0.014179182858943389 
tartness: 0.9856331271304128 0.007726297184698902 0.006640575684888272 
out_of_true: 0.0 1.0 0.0 
wench: 0.9571535558767347 0.03215400094245068 0.01069244318081465 
doll: 0.9571535674291038 0.03215399186388492 0.010692440707011275 
bird: 0.9571512886377619 0.032156297668835564 0.010692413693402568 
chick: 0.9571535674291038 0.03215399186388492 0.010692440707011275 
dame: 0.9571535674291038 0.03215399186388492 0.010692440707011275 
environ: 0.9244440073639374 0.06441771510206486 0.011138277533997768 
annulus: 0.9903249842041061 0.006230158227730966 0.003444857568162938 
contrivance: 0.9876464964713166 0.00824202628374252 0.0041114772449408555 
dodging: 0.9434106909354103 0.047411965127958464 0.009177343936631253 
stratagem: 0.987344700856986 0.008443378667692226 0.004211920475321807 
hedging: 0.9872145558961913 0.00853020894908366 0.0042552351547249624 
hedgerow: 0.9872145558961913 0.00853020894908366 0.0042552351547249624 
hedge_in: 0.9872145558961913 0.00853020894908366 0.0042552351547249624 
put_over: 0.9470892622325132 0.04286448236799224 0.010046255399494497 
set_back: 0.9414424963395107 0.04814015906055762 0.010417344599931705 
dishearten: 0.9872145558961913 0.00853020894908366 0.0042552351547249624 
disconcert: 0.9774744133024473 0.01709498887446144 0.00543059782309121 
postpone: 0.9470878526820489 0.04286090762803079 0.010051239689920381 
prorogue: 0.9470857089593564 0.04285793202234961 0.010056359018294018 
shelve: 0.9470813821568491 0.0428519261811244 0.010066691662026433 
remit: 0.9365554551540148 0.053474145824982396 0.00997039902100277 
flurry: 0.9693723401207759 0.024267661122131003 0.006359998757093092 
defer: 0.9456067328415164 0.043757321239110976 0.010635945919372582 
hold_over: 0.9470899834443294 0.04286386524394336 0.010046151311727237 
table: 0.9474189806247819 0.042572974304333634 0.010008045070884458 
duck's_egg: 0.9872141337861791 0.008530632983180093 0.004255233230640796 
deflect: 0.968794160137369 0.02392698913850683 0.007278850724124229 
counterpunch: 0.9872306055274973 0.008517502242181693 0.004251892230321043 
congee: 0.0 1.0 0.0 
negate: 0.9296949264740779 0.05945372371048823 0.0108513498154338 
contradict: 0.9297292083768551 0.059423755227916916 0.010847036395227999 
sobbing: 0.9207613570805435 0.06758627568200863 0.01165236723744789 
breathlessness: 0.9207613570805435 0.06758627568200863 0.01165236723744789 
shortness_of_breath: 0.9207613570805435 0.06758627568200863 0.01165236723744789 
sob: 0.9207613570805435 0.06758627568200863 0.01165236723744789 
outlaw: 0.9452686247226982 0.045096412202606795 0.009634963074694988 
illicit: 0.0 1.0 0.0 
outlawed: 0.0 1.0 0.0 
unlawful: 0.20821917808219179 0.7890410958904109 0.0027397260273972603 
arsehole: 0.9217749504674958 0.06671543841178026 0.011509611120723942 
bunghole: 0.9217749504674958 0.06671543841178026 0.011509611120723942 
cur: 0.0 1.0 0.0 
mutt: 0.0 1.0 0.0 
replicate: 0.9461468700514368 0.0452181854310649 0.00863494451749833 
re-create: 0.9867762281471567 0.008403361344537815 0.004820410508305501 
transcript: 0.9867762281471567 0.008403361344537815 0.004820410508305501 
written_matter: 0.9867762281471567 0.008403361344537815 0.004820410508305501 
lurcher: 0.0 1.0 0.0 
lurker: 0.0 1.0 0.0 
groom: 0.9659243366959426 0.02741862696919121 0.006657036334866235 
Cu: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
copper_color: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
atomic_number_29: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
bell_ringer: 0.9227146422833279 0.06590931291548896 0.01137604480118312 
home_run: 0.9227146422283022 0.06590931297119308 0.011376044800504715 
Michael_Assat: 0.0 1.0 0.0 
Ilich_Ramirez_Sanchez: 0.0 1.0 0.0 
Glen_Gebhard: 0.0 1.0 0.0 
Carlos: 0.0 1.0 0.0 
Sanchez: 0.0 1.0 0.0 
Ilich_Sanchez: 0.0 1.0 0.0 
Andres_Martinez: 0.0 1.0 0.0 
Hector_Hevodidbon: 0.0 1.0 0.0 
Salim: 0.0 1.0 0.0 
Carlos_the_Jackal: 0.0 1.0 0.0 
tomentum: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
hair: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
sloven: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
slovenly_person: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
pig_it: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
hog: 0.9191869840407051 0.068918473684862 0.011894542274432922 
farrow: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
grunter: 0.9191869840407051 0.068918473684862 0.011894542274432922 
Sus_scrofa: 0.9191869840407051 0.068918473684862 0.011894542274432922 
raven: 0.9243756842647207 0.06448098771608987 0.011143328019189389 
pig_bed: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
slob: 0.9193208573741581 0.06879900385599684 0.011880138769845025 
guttle: 0.9199623499341895 0.06823646030367454 0.011801189762136049 
tarradiddle: 0.945864599317259 0.044272294365130346 0.009863106317610695 
bosh: 0.9202122425448072 0.06802551613781681 0.011762241317376033 
bilgewater: 0.9202122433919584 0.06802551527983716 0.011762241328204403 
boloney: 0.920212245086261 0.06802551356387786 0.011762241349861141 
taradiddle: 0.945864600303797 0.04427229336830498 0.00986310632789793 
snake_oil: 0.0 1.0 0.0 
drool: 0.9241903297789279 0.06436999840683334 0.01143967181423873 
twaddle: 0.9245852650988864 0.06408249188337875 0.011332243017734852 
tosh: 0.9202122416976559 0.06802551699579645 0.011762241306547665 
baloney: 0.9202122416976559 0.06802551699579645 0.011762241306547665 
tommyrot: 0.9202122416976559 0.06802551699579645 0.011762241306547665 
duplicity: 0.0 1.0 0.0 
pull_someone's_leg: 0.9309179180941052 0.05856574458522751 0.010516337320667285 
lampoon: 0.9964329880213965 0.00182502137982328 0.001741990598780267 
takeoff: 0.9964329920587953 0.001825017335034509 0.0017419906061702248 
mockery: 0.9964307914301128 0.001826613480366367 0.0017425950895207786 
burlesque: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
sendup: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
parody: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
charade: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
pasquinade: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
travesty: 0.9964137663675383 0.001841929264974079 0.0017443043674876012 
spoof: 0.9964329900400959 0.001825019357428899 0.0017419906024752458 
color: 0.9463647134598384 0.044858802343813634 0.008776484196347908 
wring: 0.9462100565960027 0.044717530717533226 0.009072412686464136 
colour: 0.946364760117713 0.044858760428189814 0.008776479454097192 
deform: 0.9511630063702189 0.04059913010154419 0.008237863528236942 
contort: 0.952326084787509 0.03975501221376499 0.007918902998725937 
extrapolate: 0.9999669289570052 9.827565196679744e-06 2.324347779807405e-05 
vary: 0.941804237504174 0.04785083768155666 0.01034492481426941 
neuter: 0.9913975048464762 0.005489415921455819 0.0031130792320680383 
spay: 0.99176962777604 0.005116124491710979 0.0031142477322489833 
castrate: 0.9954399098430621 0.003377939125212165 0.001182151031725799 
warping: 0.0 1.0 0.0 
deflection: 0.9501332273534522 0.04131895660931341 0.00854781603723444 
buckle: 0.945379641322762 0.04567568448989561 0.008944674187342362 
onomatopoeic: 0.0 1.0 0.0 
onomatopoeical: 0.0 1.0 0.0 
onomatopoetic: 0.0 1.0 0.0 
echoic: 0.0 1.0 0.0 
doer: 0.0 1.0 0.0 
worker: 0.0 1.0 0.0 
instrumentalist: 0.0 1.0 0.0 
musician: 0.0 1.0 0.0 
participant: 0.0 1.0 0.0 
item: 0.9512288322661825 0.038524626043655065 0.010246541690162415 
especial: 0.0 1.0 0.0 
finicky: 0.98713422825678 0.008610618756896504 0.0042551529863234586 
picky: 0.98713422825678 0.008610618756896504 0.0042551529863234586 
detail: 0.953186531297885 0.03680909908251966 0.010004369619595282 
exceptional: 0.7134399372598972 0.2837121239854757 0.002847938754627124 
finical: 0.98713422825678 0.008610618756896504 0.0042551529863234586 
specific: 0.0 1.0 0.0 
particular_proposition: 0.0 1.0 0.0 
limited: 0.9229750536029611 0.06545723800609053 0.0115677083909484 
mismatch: 0.0 1.0 0.0 
patched: 0.0 1.0 0.0 
spotted: 0.0 1.0 0.0 
petulant: 0.9791256259737445 0.01388308823070986 0.006991285795545635 
raspy: 0.09090909090909091 0.9090909090909091 0.0 
peckish: 0.9791256259635023 0.013883088240686957 0.006991285795810717 
abrasive: 0.07142857142857142 0.7142857142857143 0.21428571428571427 
nettlesome: 0.9791524017009035 0.013865457612233402 0.0069821406868631735 
techy: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
fractious: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
irritable: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
grating: 0.973921247645706 0.020205983373850683 0.005872768980443384 
rasping: 0.09090909090909091 0.9090909090909091 0.0 
tetchy: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
pettish: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
peevish: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
testy: 0.9791256259839667 0.01388308822075225 0.006991285795281071 
gravelly: 0.09090909090909091 0.9090909090909091 0.0 
noteworthy: 0.0 1.0 0.0 
unparalleled: 0.2 0.8 0.0 
unequalled: 0.2 0.8 0.0 
unequaled: 0.2 0.8 0.0 
paragon: 0.9983220337339114 0.0014917411082336737 0.00018622515785491896 
apotheosis: 0.9990182645938744 0.000787545985133721 0.00019418942099187642 
nonesuch: 0.9986833547486477 0.0011262869017592285 0.00019035834959310903 
nonsuch: 0.9986833547486477 0.0011262869017592285 0.00019035834959310903 
distrust: 0.9758184523809523 0.006696428571428571 0.017485119047619048 
defendant: 0.0 1.0 0.0 
mistrust: 0.9758184523809523 0.006696428571428571 0.017485119047619048 
wary: 0.0 1.0 0.0 
untrusting: 0.0 1.0 0.0 
leery: 0.0 1.0 0.0 
mistrustful: 0.0 1.0 0.0 
umbrageous: 0.016736401673640166 0.7740585774058577 0.20920502092050208 
louche: 0.0 1.0 0.0 
fly-by-night: 0.0 1.0 0.0 
shadowed: 0.016736401673640166 0.7740585774058577 0.20920502092050208 
comedian: 0.5102040816326531 0.4897959183673469 0.0 
amusive: 0.5102040816326531 0.4897959183673469 0.0 
amuse: 0.9962785423253927 0.0019030458350891238 0.0018184118395182278 
divert: 0.9662229958028075 0.024641387411994745 0.009135616785197755 
